gene_family	condensate_mapped_rows	condensate_best_score	condensate_mean_score	condensate_median_score	condensate_best_rank_cyano	condensate_training_positive_rows	condensate_withheld_rows	condensate_label_names	condensate_label_sources	condensate_best_products	condensate_best_organisms	condensate_mapping_methods	condensate_mapping_conflict_rows	condensate_family_rank	condensate_family_percentile	candidate_set	product	module_bin	fox_status	consensus_rank_pct_mean	diazotroph_pct_mean	primary_bridge_broad_ge1u_ge1f	strict_unicellular_breadth_ge3u_ge1f	is_model_supported	is_highly_pure	is_candidate_inventory	top_1pct	top_5pct	top_10pct	top_20pct
GF_00297	1	5.03373266650463e-06	5.03373266650463e-06	5.03373266650463e-06	10235	0	0			(Fe-S)-binding protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	569	0.43401983218916856	Highly Pure	(Fe-S)-binding protein	Metallocluster & Fe-S biogenesis	FOX-consistent support function (plausible rediscovery)		0.984126984126984	False	False	False	True	True	False	False	False	False
GF_01416	1	5.025219284250811e-06	5.025219284250811e-06	5.025219284250811e-06	10239	0	0			SDR family oxidoreductase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	570	0.43478260869565216	Highly Pure	SDR family oxidoreductase	Other / unassigned	Novel/uncertain candidate		1.0	False	False	False	True	True	False	False	False	False
GF_01597	1	5.003370878483597e-06	5.003370878483597e-06	5.003370878483597e-06	10261	0	0			hypothetical protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	571	0.43554538520213576	Highly Pure	hypothetical protein	Stress / membrane / uncharacterized	Novel/uncertain candidate		1.0	False	False	False	True	True	False	False	False	False
GF_01886	6	4.998961612120222e-06	1.91005321111886e-06	1.299196327807527e-06	10265	0	0			DUF3143 domain-containing protein	Microcystis aeruginosa NIES-843; Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120; Synechococcus elongatus PCC 7942; Synechocystis sp. PCC 6803; Thermosynechococcus elongatus BP-1	cluster_id_to_GF; uniprot_id_to_GF	0	572	0.43630816170861936	Highly Pure	DUF3143 domain-containing protein	Stress / membrane / uncharacterized	Novel/uncertain candidate		0.9767441860465116	False	False	False	True	True	False	False	False	False
GF_01657	8	4.979389184520262e-06	2.7256855419371636e-06	2.6286475258140593e-06	10277	0	0			tRNA guanosine(34) transglycosylase Tgt	Microcystis aeruginosa NIES-843; Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120; Synechococcus elongatus PCC 7942; Synechocystis sp. PCC 6803; Thermosynechococcus elongatus BP-1; Trichodesmium erythraeum IMS101	cluster_id_to_GF; uniprot_id_to_GF	0	573	0.43707093821510296	Highly Pure	tRNA guanosine(34) transglycosylase Tgt	Other / unassigned	Novel/uncertain candidate		0.9857142857142858	True	False	False	True	True	False	False	False	False
GF_01025	1	4.917106529082752e-06	4.917106529082752e-06	4.917106529082752e-06	10333	0	0			bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	574	0.43783371472158655	Highly Pure	bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	Other / unassigned	Novel/uncertain candidate		0.9821428571428572	False	False	False	True	True	False	False	False	False
GF_01474	1	4.861603979189909e-06	4.861603979189909e-06	4.861603979189909e-06	10378	0	0			AI-2E family transporter	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	575	0.43859649122807015	Highly Pure	AI-2E family transporter	Transport	Novel/uncertain candidate		1.0	False	False	False	True	True	False	False	False	False
GF_00695	1	4.811711503408034e-06	4.811711503408034e-06	4.811711503408034e-06	10424	0	0			zinc-dependent alcohol dehydrogenase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	576	0.43935926773455375	Model-Supported	glutathione-dependent formaldehyde dehydrogenase	Other / unassigned	FOX-consistent support function (plausible rediscovery)	0.4019138755980861	0.855072463768116	True	False	True	False	True	False	False	False	False
GF_00667	1	4.7948022972441e-06	4.7948022972441e-06	4.7948022972441e-06	10436	0	0			AI-2E family transporter	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	577	0.4401220442410374	Highly Pure	AI-2E family transporter	Transport	Novel/uncertain candidate		0.9838709677419356	False	False	False	True	True	False	False	False	False
GF_00927	1	4.748843761366422e-06	4.748843761366422e-06	4.748843761366422e-06	10492	0	0			cyanase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	578	0.440884820747521	Model-Supported	cyanase	Other / unassigned	Novel/uncertain candidate	0.1756379585326953	0.5185185185185185	True	False	True	False	True	False	False	False	False
GF_01461	1	4.741511999897444e-06	4.741511999897444e-06	4.741511999897444e-06	10501	0	0				Nostoc sp. PCC 7120	uniprot_id_to_GF	0	579	0.4416475972540046	Model-Supported	TldD/PmbA family protein	Other / unassigned	Novel/uncertain candidate	0.4059011164274322	0.624113475177305	True	False	True	False	True	False	False	False	False
GF_00937	1	4.736490753418208e-06	4.736490753418208e-06	4.736490753418208e-06	10508	0	0			GTPase Era	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	580	0.4424103737604882	Highly Pure	GTPase Era	Other / unassigned	Novel/uncertain candidate		0.9818181818181818	False	False	False	True	True	False	False	False	False
GF_00764	1	4.713382700611343e-06	4.713382700611343e-06	4.713382700611343e-06	10533	0	0			ABC transporter ATP-binding protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	581	0.4431731502669718	Highly Pure	ABC transporter ATP-binding protein	Transport	Novel/uncertain candidate		0.9814814814814816	False	False	False	True	True	False	False	False	False
GF_00918	2	4.680468196786754e-06	3.888708245855598e-06	3.888708245855598e-06	10568	0	0			MDR/zinc-dependent alcohol dehydrogenase-like family protein	Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120	cluster_id_to_GF; uniprot_id_to_GF	0	582	0.4439359267734554	Highly Pure	MDR/zinc-dependent alcohol dehydrogenase-like family protein	Other / unassigned	FOX-consistent support function (plausible rediscovery)		0.9298245614035088	True	False	False	True	True	False	False	False	False
GF_00931	1	4.676616360150855e-06	4.676616360150855e-06	4.676616360150855e-06	10573	0	0			photosystem II D2 protein (photosystem q(a) protein)	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	583	0.444698703279939	Not in candidate inventory								False	False	False	False	False	False	False
GF_01809	1	4.664186300980516e-06	4.664186300980516e-06	4.664186300980516e-06	10580	0	0			imidazoleglycerol-phosphate dehydratase HisB	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	584	0.4454614797864226	Model-Supported	imidazoleglycerol-phosphate dehydratase HisB	Other / unassigned	Novel/uncertain candidate	0.629585326953748	0.5657894736842105	True	True	True	False	True	False	False	False	False
GF_00326	1	4.65139081330682e-06	4.65139081330682e-06	4.65139081330682e-06	10598	0	1				Nostoc sp. PCC 7120	uniprot_id_to_GF	0	585	0.4462242562929062	Model-Supported	ferredoxin:protochlorophyllide reductase (ATP-dependent) iron-sulfur ATP-binding protein	Metallocluster & Fe-S biogenesis	FOX-consistent support function (plausible rediscovery)	0.6638755980861244	0.403041825095057	True	True	True	False	True	False	False	False	False
GF_01194	1	4.6446813023600524e-06	4.6446813023600524e-06	4.6446813023600524e-06	10607	0	0			tyrosine--tRNA ligase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	586	0.4469870327993898	Highly Pure	tyrosine--tRNA ligase	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)		0.9838709677419356	False	False	False	True	True	False	False	False	False
GF_00912	1	4.63766337168355e-06	4.63766337168355e-06	4.63766337168355e-06	10615	0	0			hypothetical protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	587	0.4477498093058734	Highly Pure	hypothetical protein	Stress / membrane / uncharacterized	Novel/uncertain candidate		0.9827586206896552	False	False	False	True	True	False	False	False	False
GF_00861	1	4.625485377915342e-06	4.625485377915342e-06	4.625485377915342e-06	10628	0	0			3-dehydroquinate synthase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	588	0.448512585812357	Highly Pure	3-dehydroquinate synthase	Other / unassigned	Novel/uncertain candidate		0.9827586206896552	False	False	False	True	True	False	False	False	False
GF_01271	1	4.566059529641774e-06	4.566059529641774e-06	4.566059529641774e-06	10678	0	0			nicotinate phosphoribosyltransferase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	589	0.4492753623188406	Highly Pure	nicotinate phosphoribosyltransferase	Other / unassigned	Novel/uncertain candidate		1.0	False	False	False	True	True	False	False	False	False
GF_00826	5	4.545434403084968e-06	2.7263049227464587e-06	3.294469316286203e-06	10698	0	0			sulfite exporter TauE/SafE family protein	Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120; Synechocystis sp. PCC 6803	cluster_id_to_GF; uniprot_id_to_GF	0	590	0.4500381388253242	Highly Pure	sulfite exporter TauE/SafE family protein	Other / unassigned	Novel/uncertain candidate		0.925	False	False	False	True	True	False	False	False	False
GF_01418	5	4.544163145798572e-06	1.6936476400237982e-06	9.38322102956452e-07	10699	0	0			glycoside hydrolase	Microcystis aeruginosa NIES-843; Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120; Synechocystis sp. PCC 6803; Thermosynechococcus elongatus BP-1	cluster_id_to_GF; uniprot_id_to_GF	0	591	0.45080091533180777	Highly Pure	glycoside hydrolase	Other / unassigned	Novel/uncertain candidate		0.9571428571428572	True	False	False	True	True	False	False	False	False
GF_01424	1	4.511570463748372e-06	4.511570463748372e-06	4.511570463748372e-06	10728	0	0			RelA/SpoT family protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	592	0.45156369183829137	Highly Pure	RelA/SpoT family protein	Other / unassigned	Novel/uncertain candidate		0.9838709677419356	False	False	False	True	True	False	False	False	False
GF_00400	1	4.500124289608685e-06	4.500124289608685e-06	4.500124289608685e-06	10737	0	0			cytochrome b6-f complex subunit V	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	593	0.45232646834477497	Model-Supported	cytochrome b6-f complex subunit V	Respiration & bioenergetics	FOX-consistent support function (plausible rediscovery)	0.6750398724082934	0.4736842105263157	True	True	True	False	True	False	False	False	False
GF_00201	1	4.470291759059215e-06	4.470291759059215e-06	4.470291759059215e-06	10769	0	0			potassium channel family protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	594	0.45308924485125857	Highly Pure	TrkA family potassium uptake protein	Other / unassigned	Novel/uncertain candidate		0.9565217391304348	True	False	False	True	True	False	False	False	False
GF_01582	1	4.4349271603107145e-06	4.4349271603107145e-06	4.4349271603107145e-06	10801	0	0				Nostoc sp. PCC 7120	uniprot_id_to_GF	0	595	0.45385202135774216	Highly Pure	citramalate synthase	Other / unassigned	Novel/uncertain candidate		1.0	False	False	False	True	True	False	False	False	False
GF_01584	2	4.431013567493602e-06	3.972472551346631e-06	3.972472551346631e-06	10804	0	0			hypothetical protein	Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120	cluster_id_to_GF; uniprot_id_to_GF	0	596	0.45461479786422576	Model-Supported	hypothetical protein	Stress / membrane / uncharacterized	Novel/uncertain candidate	0.870414673046252	0.5862068965517241	True	False	True	False	True	False	False	False	False
GF_00835	7	4.428445508429576e-06	1.353132642814543e-06	8.533427782247138e-07	10807	0	0			phosphatidate cytidylyltransferase	Microcystis aeruginosa NIES-843; Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120; Synechococcus elongatus PCC 7942; Synechocystis sp. PCC 6803; Thermosynechococcus elongatus BP-1	cluster_id_to_GF; uniprot_id_to_GF	0	597	0.45537757437070936	Highly Pure	phosphatidate cytidylyltransferase	Other / unassigned	Novel/uncertain candidate		1.0	False	False	False	True	True	False	False	False	False
GF_00247	5	4.383430272668207e-06	1.7510475002290373e-06	1.0131713402118509e-06	10844	0	0			phosphate signaling complex protein PhoU	Microcystis aeruginosa NIES-843; Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120; Synechococcus elongatus PCC 7942; Synechocystis sp. PCC 6803	cluster_id_to_GF; uniprot_id_to_GF	0	598	0.45614035087719296	Highly Pure	phosphate signaling complex protein PhoU	Other / unassigned	Novel/uncertain candidate		1.0	False	False	False	True	True	False	False	False	False
GF_01612	1	4.373232690660506e-06	4.373232690660506e-06	4.373232690660506e-06	10862	0	0			L-2-hydroxyglutarate oxidase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	599	0.4569031273836766	Highly Pure	L-2-hydroxyglutarate oxidase	Respiration & bioenergetics	FOX-consistent support function (plausible rediscovery)		0.984126984126984	False	False	False	True	True	False	False	False	False
GF_01384	1	4.334697444551942e-06	4.334697444551942e-06	4.334697444551942e-06	10891	0	0				Nostoc sp. PCC 7120	uniprot_id_to_GF	0	600	0.4576659038901602	Highly Pure	photosystem II reaction center protein J	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)		0.9090909090909092	False	False	False	True	True	False	False	False	False
GF_01782	7	4.333450125154811e-06	1.824135920063748e-06	1.2598798034618912e-06	10893	0	0			zinc-dependent alcohol dehydrogenase	Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120; Thermosynechococcus elongatus BP-1; Trichodesmium erythraeum IMS101	cluster_id_to_GF; uniprot_id_to_GF	0	601	0.4584286803966438	Highly Pure	alcohol dehydrogenase catalytic domain-containing protein	Other / unassigned	FOX-consistent support function (plausible rediscovery)		0.9508196721311476	False	False	False	True	True	False	False	False	False
GF_00923	1	4.310466026062865e-06	4.310466026062865e-06	4.310466026062865e-06	10921	0	0			photosystem II reaction center protein PsbZ	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	602	0.4591914569031274	Highly Pure	photosystem II reaction center protein PsbZ	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)		1.0	False	False	False	True	True	False	False	False	False
GF_00491	1	4.302684402594443e-06	4.302684402594443e-06	4.302684402594443e-06	10928	0	0			phosphoketolase family protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	603	0.459954233409611	Highly Pure	phosphoketolase	Other / unassigned	Novel/uncertain candidate		0.9041095890410958	False	False	False	True	True	False	False	False	False
GF_00258	1	4.2952058866711325e-06	4.2952058866711325e-06	4.2952058866711325e-06	10934	0	0				Nostoc sp. PCC 7120	uniprot_id_to_GF	0	604	0.4607170099160946	Highly Pure	glutamine--fructose-6-phosphate transaminase (isomerizing)	Other / unassigned	Novel/uncertain candidate		0.9852941176470588	False	False	False	True	True	False	False	False	False
GF_00762	1	4.287515683990192e-06	4.287515683990192e-06	4.287515683990192e-06	10941	0	0			Mur ligase family protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	605	0.4614797864225782	Highly Pure	Mur ligase family protein	Other / unassigned	Novel/uncertain candidate		0.9827586206896552	False	False	False	True	True	False	False	False	False
GF_00590	1	4.283228362798597e-06	4.283228362798597e-06	4.283228362798597e-06	10944	0	0			RuBisCO chaperone RbcX	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	606	0.4622425629290618	Highly Pure	RuBisCO chaperone RbcX	Metallocluster & Fe-S biogenesis	Novel/uncertain candidate		1.0	True	False	False	True	True	False	False	False	False
GF_00622	1	4.272035230438453e-06	4.272035230438453e-06	4.272035230438453e-06	10958	0	0			amino acid ABC transporter ATP-binding protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	607	0.4630053394355454	Model-Supported	amino acid ABC transporter ATP-binding protein	Transport	Novel/uncertain candidate	0.8943381180223285	0.8169014084507042	True	True	True	False	True	False	False	False	False
GF_01907	1	4.248840721406612e-06	4.248840721406612e-06	4.248840721406612e-06	10989	0	0			potassium-transporting ATPase subunit KdpB	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	608	0.463768115942029	Highly Pure	potassium-transporting ATPase subunit KdpB	Transport	Novel/uncertain candidate		0.9833333333333332	False	False	False	True	True	False	False	False	False
GF_00827	1	4.247480118185206e-06	4.247480118185206e-06	4.247480118185206e-06	10991	0	0				Nostoc sp. PCC 7120	uniprot_id_to_GF	0	609	0.4645308924485126	Highly Pure	NADH-quinone oxidoreductase subunit M	Other / unassigned	Novel/uncertain candidate		0.9482758620689656	False	False	False	True	True	False	False	False	False
GF_00454	7	4.222171185964391e-06	1.858535181547033e-06	1.2721939886640235e-06	11018	0	0				Microcystis aeruginosa NIES-843; Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120; Synechocystis sp. PCC 6803	cluster_id_to_GF; uniprot_id_to_GF	0	610	0.4652936689549962	Highly Pure	fatty acid desaturase	Other / unassigned	Novel/uncertain candidate		0.979591836734694	False	False	False	True	True	False	False	False	False
GF_00586	1	4.208557687485896e-06	4.208557687485896e-06	4.208557687485896e-06	11034	0	0			7%2C8-didemethyl-8-hydroxy-5-deazariboflavin synthase subunit CofH	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	611	0.4660564454614798	Highly Pure	7%2C8-didemethyl-8-hydroxy-5-deazariboflavin synthase subunit CofH	Other / unassigned	Novel/uncertain candidate		1.0	True	False	False	True	True	False	False	False	False
GF_00398	3	4.18894362418246e-06	2.8966460395040017e-06	2.5462022703142804e-06	11059	0	0			DEAD/DEAH box helicase family protein	Microcystis aeruginosa NIES-843; Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120	cluster_id_to_GF; uniprot_id_to_GF	0	612	0.4668192219679634	Highly Pure	DEAD/DEAH box helicase family protein	Other / unassigned	Novel/uncertain candidate		0.9491525423728814	False	False	False	True	True	False	False	False	False
GF_01631	1	4.128228403102658e-06	4.128228403102658e-06	4.128228403102658e-06	11125	0	0			L-glutamate gamma-semialdehyde dehydrogenase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	613	0.467581998474447	Highly Pure	L-glutamate gamma-semialdehyde dehydrogenase	Other / unassigned	FOX-consistent support function (plausible rediscovery)		0.953846153846154	True	False	False	True	True	False	False	False	False
GF_02263	1	4.115784111703756e-06	4.115784111703756e-06	4.115784111703756e-06	11146	0	0				Nostoc sp. PCC 7120	uniprot_id_to_GF	0	614	0.4683447749809306	Model-Supported	cytochrome b6-f complex subunit PetN	Respiration & bioenergetics	FOX-consistent support function (plausible rediscovery)	0.7551834130781498	0.518918918918919	True	True	True	False	True	False	False	False	False
GF_01415	6	4.089192716170078e-06	1.2467422166607373e-06	6.612129469325541e-07	11177	0	0			class I SAM-dependent methyltransferase	Microcystis aeruginosa NIES-843; Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120; Synechococcus elongatus PCC 7942; Synechocystis sp. PCC 6803	cluster_id_to_GF; uniprot_id_to_GF	0	615	0.4691075514874142	Highly Pure	class I SAM-dependent methyltransferase	Other / unassigned	Novel/uncertain candidate		1.0	False	False	False	True	True	False	False	False	False
GF_01869	3	4.049879871240588e-06	3.208364953634838e-06	3.808368184644336e-06	11220	0	0			alpha-glucan family phosphorylase	Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120	cluster_id_to_GF; uniprot_id_to_GF	0	616	0.4698703279938978	Highly Pure	alpha-glucan family phosphorylase	Other / unassigned	Novel/uncertain candidate		0.9852941176470588	True	False	False	True	True	False	False	False	False
GF_00952	1	4.042805761655239e-06	4.042805761655239e-06	4.042805761655239e-06	11228	0	0			N-acetyl-gamma-glutamyl-phosphate reductase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	617	0.47063310450038137	Highly Pure	N-acetyl-gamma-glutamyl-phosphate reductase	Other / unassigned	Novel/uncertain candidate		0.9295774647887324	True	False	False	True	True	False	False	False	False
GF_01608	3	4.036072861344429e-06	1.8710334177779309e-06	9.418007391980984e-07	11237	0	0				Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120; Thermosynechococcus elongatus BP-1	cluster_id_to_GF; uniprot_id_to_GF	0	618	0.47139588100686497	Highly Pure	hypothetical protein	Stress / membrane / uncharacterized	Novel/uncertain candidate		1.0	False	False	False	True	True	False	False	False	False
GF_00357	4	4.03026313874511e-06	1.781196190515499e-06	1.166601531456459e-06	11246	0	0			hypothetical protein	Microcystis aeruginosa NIES-843; Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120; Synechocystis sp. PCC 6803	cluster_id_to_GF; uniprot_id_to_GF	0	619	0.47215865751334857	Highly Pure	hypothetical protein	Stress / membrane / uncharacterized	Novel/uncertain candidate		0.96	True	False	False	True	True	False	False	False	False
GF_00447	1	4.027144568558758e-06	4.027144568558758e-06	4.027144568558758e-06	11251	0	0				Nostoc sp. PCC 7120	uniprot_id_to_GF	0	620	0.47292143401983217	Highly Pure	branched-chain amino acid ABC transporter permease	Transport	Novel/uncertain candidate		0.9814814814814816	False	False	False	True	True	False	False	False	False
GF_00698	1	4.02181806708658e-06	4.02181806708658e-06	4.02181806708658e-06	11257	0	0			response regulator	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	621	0.47368421052631576	Highly Pure	response regulator transcription factor	Regulation	Novel/uncertain candidate		1.0	False	False	False	True	True	False	False	False	False
GF_00306	1	4.020991533447022e-06	4.020991533447022e-06	4.020991533447022e-06	11258	0	0			ArsR/SmtB family transcription factor	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	622	0.4744469870327994	Highly Pure	metalloregulator ArsR/SmtB family transcription factor	Regulation	Novel/uncertain candidate		1.0	True	False	False	True	True	False	False	False	False
GF_00265	1	4.00392119886617e-06	4.00392119886617e-06	4.00392119886617e-06	11272	0	0			peroxiredoxin	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	623	0.475209763539283	Highly Pure	peroxiredoxin	O2 protection & redox homeostasis	FOX-consistent support function (plausible rediscovery)		1.0	False	False	False	True	True	False	False	False	False
GF_01635	1	3.982387315927545e-06	3.982387315927545e-06	3.982387315927545e-06	11295	0	0			acetyl-CoA carboxylase carboxyltransferase subunit alpha	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	624	0.4759725400457666	Model-Supported	acetyl-CoA carboxylase carboxyltransferase subunit alpha	Other / unassigned	Novel/uncertain candidate	0.2946570972886763	0.8875	True	False	True	False	True	False	False	False	False
GF_02130	1	3.960283625058404e-06	3.960283625058404e-06	3.960283625058404e-06	11315	0	0			NYN domain-containing protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	625	0.4767353165522502	Model-Supported	NYN domain-containing protein	Other / unassigned	Novel/uncertain candidate	0.6124401913875598	0.4655172413793103	True	True	True	False	True	False	False	False	False
GF_01368	1	3.936153734591122e-06	3.936153734591122e-06	3.936153734591122e-06	11348	0	0				Nostoc sp. PCC 7120	uniprot_id_to_GF	0	626	0.4774980930587338	Highly Pure	indole-3-glycerol phosphate synthase TrpC	Other / unassigned	Novel/uncertain candidate		0.9814814814814816	False	False	False	True	True	False	False	False	False
GF_00162	1	3.904503869378077e-06	3.904503869378077e-06	3.904503869378077e-06	11380	0	0			arginine--tRNA ligase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	627	0.4782608695652174	Highly Pure	arginine--tRNA ligase	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)		0.9836065573770492	False	False	False	True	True	False	False	False	False
GF_00643	1	3.892331998707177e-06	3.892331998707177e-06	3.892331998707177e-06	11400	0	0				Nostoc sp. PCC 7120	uniprot_id_to_GF	0	628	0.479023646071701	Model-Supported	protochlorophyllide reductase	Other / unassigned	Novel/uncertain candidate	0.5956937799043062	0.6542056074766355	True	False	True	False	True	False	False	False	False
GF_00585	1	3.89155792383611e-06	3.89155792383611e-06	3.89155792383611e-06	11404	0	0			NAD-dependent DNA ligase LigA	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	629	0.4797864225781846	Highly Pure	NAD-dependent DNA ligase LigA	Other / unassigned	Novel/uncertain candidate		0.9827586206896552	False	False	False	True	True	False	False	False	False
GF_00894	1	3.8597404809275375e-06	3.8597404809275375e-06	3.8597404809275375e-06	11450	0	0			aspartate aminotransferase family protein	Nostoc sp. PCC 7120	uniprot_id_to_GF	1	630	0.4805491990846682	Highly Pure	aspartate aminotransferase family protein	Other / unassigned	Novel/uncertain candidate		0.9827586206896552	False	False	False	True	True	False	False	False	False
GF_00233	1	3.839662786764151e-06	3.839662786764151e-06	3.839662786764151e-06	11478	0	0			Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase GatCAB subunit A	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	631	0.4813119755911518	Highly Pure	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase GatCAB subunit A	Other / unassigned	Novel/uncertain candidate		1.0	False	False	False	True	True	False	False	False	False
GF_01585	1	3.839158098316668e-06	3.839158098316668e-06	3.839158098316668e-06	11481	0	0			2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	632	0.4820747520976354	Highly Pure	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	Other / unassigned	Novel/uncertain candidate		0.9838709677419356	False	False	False	True	True	False	False	False	False
GF_00072	1	3.831586449462272e-06	3.831586449462272e-06	3.831586449462272e-06	11496	0	0			TRC40/GET3/ArsA family transport-energizing ATPase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	633	0.482837528604119	Model-Supported	TRC40/GET3/ArsA family transport-energizing ATPase	Transport	Novel/uncertain candidate	0.2635566188197767	0.41796875	True	True	True	False	True	False	False	False	False
GF_02230	1	3.829185739457033e-06	3.829185739457033e-06	3.829185739457033e-06	11500	0	0				Nostoc sp. PCC 7120	uniprot_id_to_GF	0	634	0.4836003051106026	Model-Supported	carbon dioxide-concentrating mechanism protein CcmK	Other / unassigned	Novel/uncertain candidate	0.5143540669856459	0.6867469879518072	True	False	True	False	True	False	False	False	False
GF_02089	1	3.827696699461022e-06	3.827696699461022e-06	3.827696699461022e-06	11504	0	0			photosynthetic/respiratory NAD(P)H-quinone oxidoreductase subunit D1	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	635	0.4843630816170862	Model-Supported	photosynthetic/respiratory NAD(P)H-quinone oxidoreductase subunit D1	Respiration & bioenergetics	FOX-consistent support function (plausible rediscovery)	0.4449760765550239	0.4298245614035088	True	True	True	False	True	False	False	False	False
GF_01241	1	3.826099229094162e-06	3.826099229094162e-06	3.826099229094162e-06	11506	0	0				Nostoc sp. PCC 7120	uniprot_id_to_GF	0	636	0.4851258581235698	Model-Supported	DNA-processing protein DprA	Other / unassigned	Novel/uncertain candidate	0.4828548644338118	0.7528089887640449	False	False	True	False	True	False	False	False	False
GF_01490	2	3.8129587511689824e-06	3.31895168856791e-06	3.31895168856791e-06	11519	0	0			prolyl oligopeptidase family serine peptidase	Nostoc punctiforme PCC 73102; Nostoc sp. PCC 7120	cluster_id_to_GF; uniprot_id_to_GF	0	637	0.4858886346300534	Highly Pure	prolyl oligopeptidase family serine peptidase	Stress / membrane / uncharacterized	Novel/uncertain candidate		0.9772727272727272	False	False	False	True	True	False	False	False	False
GF_01517	1	3.811606639164196e-06	3.811606639164196e-06	3.811606639164196e-06	11524	0	0			DNA replication/repair protein RecF	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	638	0.486651411136537	Highly Pure	DNA replication/repair protein RecF	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)		1.0	False	False	False	True	True	False	False	False	False
GF_00653	1	3.793715727530316e-06	3.793715727530316e-06	3.793715727530316e-06	11547	0	0				Nostoc sp. PCC 7120	uniprot_id_to_GF	0	639	0.4874141876430206	Highly Pure	cobalamin biosynthesis protein CobW	Other / unassigned	Novel/uncertain candidate		0.9545454545454546	False	False	False	True	True	False	False	False	False
GF_00239	1	3.779579608386036e-06	3.779579608386036e-06	3.779579608386036e-06	11568	0	0			3-methyl-2-oxobutanoate hydroxymethyltransferase	Nostoc sp. PCC 7120	uniprot_id_to_GF	0	640	0.4881769641495042	Highly Pure	3-methyl-2-oxobutanoate hydroxymethyltransferase	Other / unassigned	Novel/uncertain candidate		0.9827586206896552	False	False	False	True	True	False	False	False	False
